image_filename,lighting,pixels_light
Image00159.jpg,Night,44.0
Image00160.jpg,Night,44.0
Image00161.jpg,Night,42.0
Image00163.jpg,Night,39.0
Image00164.jpg,Night,40.0
Image00165.jpg,Night,40.0
Image00166.jpg,Night,37.0
Image00167.jpg,Night,33.0
Image00168.jpg,Night,36.0
Image00169.jpg,Night,45.0
Image00170.jpg,Night,47.0
Image00171.jpg,Night,48.0
Image00172.jpg,Night,49.0
Image00173.jpg,Night,47.0
Image00174.jpg,Night,36.0
Image00175.jpg,Night,36.0
Image00176.jpg,Night,45.0
Image00177.jpg,Night,48.0
Image00178.jpg,Night,46.0
Image00179.jpg,Night,50.0
Image00181.jpg,Night,56.0
Image00182.jpg,Night,57.0
Image00183.jpg,Night,58.0
Image00184.jpg,Night,59.0
Image00185.jpg,Twilight,60.0
Image00186.jpg,Twilight,61.0
Image00187.jpg,Twilight,62.0
Image00188.jpg,Twilight,62.0
Image00189.jpg,Twilight,61.0
Image00190.jpg,Twilight,62.0
Image00191.jpg,Twilight,61.0
Image00192.jpg,Twilight,61.0
Image00193.jpg,Twilight,61.0
Image00194.jpg,Night,57.0
Image00195.jpg,Night,50.0
Image00196.jpg,Night,55.0
Image00197.jpg,Night,55.0
Image00199.jpg,Night,47.0
Image00200.jpg,Night,51.0
Image00201.jpg,Night,58.0
Image00202.jpg,Night,59.0
Image00203.jpg,Night,59.0
Image00204.jpg,Night,57.0
Image00205.jpg,Night,53.0
Image00206.jpg,Night,43.0
Image00207.jpg,Night,42.0
Image00208.jpg,Night,47.0
Image00209.jpg,Night,49.0
Image00210.jpg,Night,46.0
Image00211.jpg,Night,45.0
Image00212.jpg,Night,49.0
Image00213.jpg,Night,51.0
Image00214.jpg,Night,52.0
Image00215.jpg,Night,52.0
Image00217.jpg,Night,50.0
Image00218.jpg,Night,49.0
Image00219.jpg,Night,50.0
Image00220.jpg,Night,50.0
Image00221.jpg,Night,50.0
Image00222.jpg,Night,49.0
Image00223.jpg,Night,48.0
Image00224.jpg,Night,47.0
Image00225.jpg,Night,46.0
Image00226.jpg,Night,42.0
Image00227.jpg,Night,38.0
Image00228.jpg,Night,38.0
Image00229.jpg,Night,40.0
Image00230.jpg,Night,37.0
Image00231.jpg,Night,28.0
Image00232.jpg,Night,32.0
Image00233.jpg,Night,38.0
Image00235.jpg,Night,39.0
Image00236.jpg,Night,39.0
Image00237.jpg,Night,35.0
Image00238.jpg,Night,26.0
Image00239.jpg,Night,29.0
Image00240.jpg,Night,33.0
Image00241.jpg,Night,33.0
Image00242.jpg,Night,34.0
Image00243.jpg,Night,36.0
Image00244.jpg,Night,39.0
Image00245.jpg,Night,41.0
Image00246.jpg,Night,42.0
Image00247.jpg,Night,42.0
Image00248.jpg,Night,42.0
Image00249.jpg,Night,40.0
Image00250.jpg,Night,41.0
Image00251.jpg,Night,39.0
Image00253.jpg,Night,38.0
Image00254.jpg,Night,38.0
Image00255.jpg,Night,41.0
Image00256.jpg,Night,43.0
Image00257.jpg,Night,41.0
Image00258.jpg,Night,42.0
Image00259.jpg,Night,39.0
Image00260.jpg,Night,39.0
Image00261.jpg,Night,41.0
Image00262.jpg,Night,38.0
Image00263.jpg,Night,32.0
Image00264.jpg,Night,36.0
Image00265.jpg,Night,38.0
Image00266.jpg,Night,38.0
Image00267.jpg,Night,40.0
Image00268.jpg,Night,43.0
Image00269.jpg,Night,40.0
Image00271.jpg,Night,26.0
Image00272.jpg,Night,27.0
Image00273.jpg,Night,31.0
Image00274.jpg,Night,36.0
Image00275.jpg,Night,39.0
Image00276.jpg,Night,40.0
Image00277.jpg,Night,40.0
Image00278.jpg,Night,41.0
Image00279.jpg,Night,42.0
Image00280.jpg,Night,42.0
Image00281.jpg,Night,42.0
Image00282.jpg,Night,42.0
Image00283.jpg,Night,43.0
Image00284.jpg,Night,42.0
Image00285.jpg,Night,42.0
Image00286.jpg,Night,42.0
Image00287.jpg,Night,43.0
Image00289.jpg,Night,43.0
Image00290.jpg,Night,40.0
Image00291.jpg,Night,37.0
Image00292.jpg,Night,38.0
Image00293.jpg,Night,41.0
Image00294.jpg,Night,39.0
Image00295.jpg,Night,29.0
Image00296.jpg,Night,39.0
Image00297.jpg,Night,44.0
Image00298.jpg,Night,49.0
Image00299.jpg,Night,50.0
Image00300.jpg,Night,50.0
Image00301.jpg,Night,46.0
Image00302.jpg,Night,35.0
Image00303.jpg,Night,42.0
Image00304.jpg,Night,44.0
Image00305.jpg,Night,44.0
Image00307.jpg,Night,52.0
Image00308.jpg,Night,54.0
Image00309.jpg,Night,54.0
Image00310.jpg,Night,57.0
Image00311.jpg,Twilight,60.0
Image00312.jpg,Twilight,62.0
Image00313.jpg,Twilight,62.0
Image00314.jpg,Twilight,63.0
Image00315.jpg,Twilight,64.0
Image00316.jpg,Twilight,64.0
Image00317.jpg,Twilight,64.0
Image00318.jpg,Twilight,64.0
Image00319.jpg,Twilight,63.0
Image00320.jpg,Twilight,61.0
Image00321.jpg,Twilight,61.0
Image00322.jpg,Night,58.0
Image00323.jpg,Night,52.0
Image00325.jpg,Night,52.0
Image00326.jpg,Night,50.0
Image00327.jpg,Night,42.0
Image00328.jpg,Night,49.0
Image00329.jpg,Night,54.0
Image00330.jpg,Night,55.0
Image00331.jpg,Night,56.0
Image00332.jpg,Night,55.0
Image00333.jpg,Night,47.0
Image00334.jpg,Night,37.0
Image00335.jpg,Night,43.0
Image00336.jpg,Night,44.0
Image00337.jpg,Night,45.0
Image00338.jpg,Night,47.0
Image00339.jpg,Night,51.0
Image00340.jpg,Night,54.0
Image00341.jpg,Night,57.0
Image00343.jpg,Night,59.0
Image00344.jpg,Twilight,61.0
Image00345.jpg,Twilight,62.0
Image00346.jpg,Twilight,63.0
Image00347.jpg,Twilight,64.0
Image00348.jpg,Twilight,65.0
Image00349.jpg,Twilight,65.0
Image00350.jpg,Twilight,66.0
Image00351.jpg,Twilight,67.0
Image00352.jpg,Twilight,67.0
Image00353.jpg,Twilight,61.0
Image00354.jpg,Night,57.0
Image00355.jpg,Night,58.0
Image00356.jpg,Night,57.0
Image00357.jpg,Night,58.0
Image00358.jpg,Night,48.0
Image00359.jpg,Night,43.0
Image00361.jpg,Night,58.0
Image00362.jpg,Twilight,60.0
Image00363.jpg,Twilight,61.0
Image00364.jpg,Twilight,61.0
Image00365.jpg,Night,52.0
Image00366.jpg,Night,43.0
Image00367.jpg,Night,50.0
Image00368.jpg,Night,51.0
Image00369.jpg,Night,53.0
Image00370.jpg,Night,57.0
Image00371.jpg,Night,59.0
Image00372.jpg,Night,60.0
Image00373.jpg,Twilight,61.0
Image00374.jpg,Twilight,62.0
Image00375.jpg,Twilight,62.0
Image00376.jpg,Twilight,63.0
Image00377.jpg,Twilight,64.0
Image00379.jpg,Twilight,64.0
Image00380.jpg,Night,60.0
Image00381.jpg,Night,58.0
Image00382.jpg,Night,55.0
Image00383.jpg,Night,45.0
Image00384.jpg,Night,50.0
Image00385.jpg,Night,57.0
Image00386.jpg,Night,58.0
Image00387.jpg,Night,58.0
Image00388.jpg,Night,45.0
Image00389.jpg,Night,49.0
Image00390.jpg,Night,56.0
Image00391.jpg,Night,59.0
Image00392.jpg,Twilight,66.0
Image00393.jpg,Day,68.0
Image00394.jpg,Day,69.0
Image00395.jpg,Day,71.0
Image00397.jpg,Day,72.0
Image00398.jpg,Day,72.0
Image00399.jpg,Day,74.0
Image00400.jpg,Day,74.0
Image00401.jpg,Day,74.0
Image00402.jpg,Day,69.0
Image00403.jpg,Twilight,67.0
Image00404.jpg,Twilight,64.0
Image00405.jpg,Night,56.0
Image00406.jpg,Night,59.0
Image00407.jpg,Twilight,67.0
Image00408.jpg,Day,68.0
Image00409.jpg,Twilight,67.0
Image00410.jpg,Night,52.0
Image00411.jpg,Night,56.0
Image00412.jpg,Night,58.0
Image00413.jpg,Night,60.0
Image00415.jpg,Twilight,68.0
Image00416.jpg,Twilight,68.0
Image00417.jpg,Twilight,67.0
Image00418.jpg,Twilight,66.0
Image00419.jpg,Twilight,65.0
Image00420.jpg,Twilight,65.0
Image00421.jpg,Twilight,66.0
Image00422.jpg,Twilight,67.0
Image00423.jpg,Twilight,67.0
Image00424.jpg,Twilight,63.0
Image00425.jpg,Night,59.0
Image00426.jpg,Night,59.0
Image00427.jpg,Night,55.0
Image00428.jpg,Night,55.0
Image00429.jpg,Twilight,61.0
Image00430.jpg,Twilight,60.0
Image00431.jpg,Night,58.0
Image00433.jpg,Night,46.0
Image00434.jpg,Night,45.0
Image00435.jpg,Night,46.0
Image00436.jpg,Night,51.0
Image00437.jpg,Night,57.0
Image00438.jpg,Night,57.0
Image00439.jpg,Night,59.0
Image00440.jpg,Night,59.0
Image00441.jpg,Twilight,61.0
Image00442.jpg,Twilight,63.0
Image00443.jpg,Twilight,65.0
Image00444.jpg,Twilight,67.0
Image00445.jpg,Twilight,67.0
Image00446.jpg,Twilight,62.0
Image00447.jpg,Night,59.0
Image00448.jpg,Night,59.0
Image00449.jpg,Night,50.0
Image00451.jpg,Twilight,64.0
Image00452.jpg,Twilight,65.0
Image00453.jpg,Twilight,64.0
Image00454.jpg,Night,51.0
Image00455.jpg,Night,51.0
Image00456.jpg,Night,56.0
Image00457.jpg,Night,57.0
Image00458.jpg,Night,58.0
Image00459.jpg,Twilight,64.0
Image00460.jpg,Twilight,65.0
Image00461.jpg,Twilight,67.0
Image00462.jpg,Day,68.0
Image00463.jpg,Day,68.0
Image00464.jpg,Day,68.0
Image00465.jpg,Twilight,68.0
Image00466.jpg,Day,68.0
Image00467.jpg,Twilight,65.0
Image00469.jpg,Night,59.0
Image00470.jpg,Night,57.0
Image00471.jpg,Night,51.0
Image00472.jpg,Night,52.0
Image00473.jpg,Twilight,61.0
Image00474.jpg,Twilight,62.0
Image00475.jpg,Twilight,62.0
Image00476.jpg,Night,51.0
Image00477.jpg,Night,49.0
Image00478.jpg,Night,55.0
Image00479.jpg,Night,59.0
Image00480.jpg,Twilight,63.0
Image00481.jpg,Twilight,67.0
Image00482.jpg,Day,69.0
Image00483.jpg,Day,70.0
Image00484.jpg,Day,72.0
Image00485.jpg,Day,73.0
Image00487.jpg,Day,77.0
Image00488.jpg,Day,80.0
Image00489.jpg,Day,82.0
Image00490.jpg,Day,80.0
Image00491.jpg,Day,76.0
Image00492.jpg,Day,73.0
Image00493.jpg,Twilight,64.0
Image00494.jpg,Night,60.0
Image00495.jpg,Day,71.0
Image00496.jpg,Day,72.0
Image00497.jpg,Day,71.0
Image00498.jpg,Night,57.0
Image00499.jpg,Night,59.0
Image00500.jpg,Twilight,62.0
Image00501.jpg,Twilight,66.0
Image00502.jpg,Day,69.0
Image00503.jpg,Day,73.0
Image00505.jpg,Day,77.0
Image00506.jpg,Day,78.0
Image00507.jpg,Day,78.0
Image00508.jpg,Day,78.0
Image00509.jpg,Day,79.0
Image00510.jpg,Day,79.0
Image00511.jpg,Day,80.0
Image00512.jpg,Day,78.0
Image00513.jpg,Day,72.0
Image00514.jpg,Day,73.0
Image00515.jpg,Day,71.0
Image00516.jpg,Day,71.0
Image00517.jpg,Day,81.0
Image00518.jpg,Day,83.0
Image00519.jpg,Day,83.0
Image00520.jpg,Day,71.0
Image00521.jpg,Day,69.0
Image00523.jpg,Twilight,68.0
Image00524.jpg,Day,72.0
Image00525.jpg,Day,75.0
Image00526.jpg,Day,74.0
Image00527.jpg,Day,72.0
Image00528.jpg,Day,69.0
Image00529.jpg,Day,70.0
Image00530.jpg,Day,70.0
Image00531.jpg,Day,70.0
Image00532.jpg,Day,69.0
Image00533.jpg,Day,68.0
Image00534.jpg,Twilight,63.0
Image00535.jpg,Night,60.0
Image00536.jpg,Twilight,61.0
Image00537.jpg,Night,55.0
Image00538.jpg,Night,54.0
Image00539.jpg,Twilight,64.0
Image00541.jpg,Twilight,66.0
Image00542.jpg,Night,50.0
Image00543.jpg,Night,52.0
Image00544.jpg,Night,56.0
Image00545.jpg,Night,60.0
Image00546.jpg,Twilight,64.0
Image00547.jpg,Day,69.0
Image00548.jpg,Day,71.0
Image00549.jpg,Day,72.0
Image00550.jpg,Day,73.0
Image00551.jpg,Day,74.0
Image00552.jpg,Day,75.0
Image00553.jpg,Day,77.0
Image00554.jpg,Day,79.0
Image00555.jpg,Day,81.0
Image00556.jpg,Day,77.0
Image00557.jpg,Day,73.0
Image00559.jpg,Day,69.0
Image00560.jpg,Day,71.0
Image00561.jpg,Day,84.0
Image00562.jpg,Day,89.0
Image00563.jpg,Day,91.0
Image00564.jpg,Day,77.0
Image00565.jpg,Day,77.0
Image00566.jpg,Day,82.0
Image00567.jpg,Day,87.0
Image00568.jpg,Day,95.0
Image00569.jpg,Day,102.0
Image00570.jpg,Day,106.0
Image00571.jpg,Day,108.0
Image00572.jpg,Day,109.0
Image00573.jpg,Day,108.0
Image00574.jpg,Day,108.0
Image00575.jpg,Day,109.0
Image00577.jpg,Day,105.0
Image00578.jpg,Day,101.0
Image00579.jpg,Day,96.0
Image00580.jpg,Day,95.0
Image00581.jpg,Day,83.0
Image00582.jpg,Day,80.0
Image00583.jpg,Day,92.0
Image00584.jpg,Day,94.0
Image00585.jpg,Day,92.0
Image00586.jpg,Day,74.0
Image00587.jpg,Day,74.0
Image00588.jpg,Day,79.0
Image00589.jpg,Day,85.0
Image00590.jpg,Day,88.0
Image00591.jpg,Day,90.0
Image00592.jpg,Day,89.0
Image00593.jpg,Day,89.0
Image00595.jpg,Day,89.0
Image00596.jpg,Day,89.0
Image00597.jpg,Day,91.0
Image00598.jpg,Day,92.0
Image00599.jpg,Day,91.0
Image00600.jpg,Day,86.0
Image00601.jpg,Day,84.0
Image00602.jpg,Day,85.0
Image00603.jpg,Day,78.0
Image00604.jpg,Day,79.0
Image00605.jpg,Day,87.0
Image00606.jpg,Day,88.0
Image00607.jpg,Day,90.0
Image00608.jpg,Day,76.0
Image00609.jpg,Day,77.0
Image00610.jpg,Day,81.0
Image00611.jpg,Day,86.0
Image00613.jpg,Day,95.0
Image00614.jpg,Day,97.0
Image00615.jpg,Day,98.0
Image00616.jpg,Day,98.0
Image00617.jpg,Day,100.0
Image00618.jpg,Day,101.0
Image00619.jpg,Day,100.0
Image00620.jpg,Day,100.0
Image00621.jpg,Day,99.0
Image00622.jpg,Day,93.0
Image00623.jpg,Day,87.0
Image00624.jpg,Day,83.0
Image00625.jpg,Day,74.0
Image00626.jpg,Day,77.0
Image00627.jpg,Day,87.0
Image00628.jpg,Day,91.0
Image00629.jpg,Day,92.0
Image00324.jpg,Night,50.0
Image00342.jpg,Night,58.0
Image00360.jpg,Night,54.0
Image00378.jpg,Twilight,64.0
Image00396.jpg,Day,72.0
Image00414.jpg,Twilight,65.0
Image00432.jpg,Night,47.0
Image00450.jpg,Night,53.0
Image00468.jpg,Twilight,63.0
Image00486.jpg,Day,76.0
Image00504.jpg,Day,76.0
Image00522.jpg,Twilight,68.0
Image00540.jpg,Twilight,66.0
Image00558.jpg,Day,77.0
Image00576.jpg,Day,108.0
Image00594.jpg,Day,90.0
Image00631.jpg,Day,82.0
Image00632.jpg,Day,88.0
Image00633.jpg,Day,95.0
Image00634.jpg,Day,102.0
Image00635.jpg,Day,109.0
Image00636.jpg,Day,110.0
Image00637.jpg,Day,111.0
Image00638.jpg,Day,113.0
Image00639.jpg,Day,114.0
Image00640.jpg,Day,114.0
Image00641.jpg,Day,119.0
Image00642.jpg,Day,122.0
Image00643.jpg,Day,121.0
Image00644.jpg,Day,114.0
Image00645.jpg,Day,108.0
Image00646.jpg,Day,114.0
Image00647.jpg,Day,100.0
Image00649.jpg,Day,110.0
Image00650.jpg,Day,114.0
Image00651.jpg,Day,114.0
Image00652.jpg,Day,93.0
Image00653.jpg,Day,97.0
Image00654.jpg,Day,99.0
Image00655.jpg,Day,99.0
Image00656.jpg,Day,105.0
Image00657.jpg,Day,109.0
Image00658.jpg,Day,110.0
Image00659.jpg,Day,111.0
Image00660.jpg,Day,114.0
Image00661.jpg,Day,116.0
Image00662.jpg,Day,116.0
Image00663.jpg,Day,117.0
Image00664.jpg,Day,116.0
Image00665.jpg,Day,113.0
Image00667.jpg,Day,105.0
Image00668.jpg,Day,108.0
Image00669.jpg,Day,92.0
Image00670.jpg,Day,93.0
Image00671.jpg,Day,104.0
Image00672.jpg,Day,108.0
Image00673.jpg,Day,108.0
Image00674.jpg,Day,90.0
Image00675.jpg,Day,94.0
Image00676.jpg,Day,96.0
Image00677.jpg,Day,99.0
Image00678.jpg,Day,104.0
Image00679.jpg,Day,110.0
Image00680.jpg,Day,113.0
Image00681.jpg,Day,114.0
Image00682.jpg,Day,114.0
Image00683.jpg,Day,114.0
Image00685.jpg,Day,112.0
Image00686.jpg,Day,112.0
Image00687.jpg,Day,110.0
Image00688.jpg,Day,105.0
Image00689.jpg,Day,105.0
Image00690.jpg,Day,108.0
Image00691.jpg,Day,93.0
Image00692.jpg,Day,100.0
Image00693.jpg,Day,110.0
Image00694.jpg,Day,111.0
Image00695.jpg,Day,113.0
Image00696.jpg,Day,93.0
Image00697.jpg,Day,102.0
Image00698.jpg,Day,106.0
Image00699.jpg,Day,107.0
Image00700.jpg,Day,112.0
Image00701.jpg,Day,115.0
Image00703.jpg,Day,118.0
Image00704.jpg,Day,120.0
Image00705.jpg,Day,119.0
Image00706.jpg,Day,120.0
Image00707.jpg,Day,119.0
Image00708.jpg,Day,118.0
Image00709.jpg,Day,113.0
Image00710.jpg,Day,108.0
Image00711.jpg,Day,106.0
Image00712.jpg,Day,106.0
Image00713.jpg,Day,91.0
Image00714.jpg,Day,99.0
Image00715.jpg,Day,105.0
Image00716.jpg,Day,104.0
Image00717.jpg,Day,99.0
Image00718.jpg,Day,77.0
Image00719.jpg,Day,83.0
Image00720.jpg,Day,81.0
Image00721.jpg,Day,83.0
Image00723.jpg,Day,89.0
Image00724.jpg,Day,89.0
Image00725.jpg,Day,89.0
Image00726.jpg,Day,87.0
Image00727.jpg,Day,85.0
Image00728.jpg,Day,82.0
Image00729.jpg,Day,79.0
Image00730.jpg,Day,77.0
Image00731.jpg,Day,73.0
Image00732.jpg,Day,71.0
Image00733.jpg,Day,69.0
Image00734.jpg,Twilight,66.0
Image00735.jpg,Night,57.0
Image00736.jpg,Day,71.0
Image00737.jpg,Day,76.0
Image00738.jpg,Day,78.0
Image00739.jpg,Day,73.0
Image00741.jpg,Day,70.0
Image00742.jpg,Day,70.0
Image00743.jpg,Day,71.0
Image00744.jpg,Day,76.0
Image00745.jpg,Day,80.0
Image00746.jpg,Day,82.0
Image00747.jpg,Day,85.0
Image00748.jpg,Day,86.0
Image00749.jpg,Day,88.0
Image00750.jpg,Day,88.0
Image00751.jpg,Day,87.0
Image00752.jpg,Day,86.0
Image00753.jpg,Day,84.0
Image00754.jpg,Day,82.0
Image00755.jpg,Day,81.0
Image00756.jpg,Day,82.0
Image00757.jpg,Day,72.0
Image00759.jpg,Day,90.0
Image00760.jpg,Day,91.0
Image00761.jpg,Day,85.0
Image00762.jpg,Day,72.0
Image00763.jpg,Day,81.0
Image00764.jpg,Day,84.0
Image00765.jpg,Day,84.0
Image00766.jpg,Day,90.0
Image00767.jpg,Day,93.0
Image00768.jpg,Day,94.0
Image00769.jpg,Day,94.0
Image00770.jpg,Day,94.0
Image00771.jpg,Day,94.0
Image00772.jpg,Day,93.0
Image00773.jpg,Day,92.0
Image00774.jpg,Day,90.0
Image00775.jpg,Day,85.0
Image00777.jpg,Day,84.0
Image00778.jpg,Day,80.0
Image00779.jpg,Day,72.0
Image00780.jpg,Day,86.0
Image00781.jpg,Day,88.0
Image00782.jpg,Day,88.0
Image00783.jpg,Day,76.0
Image00784.jpg,Day,70.0
Image00785.jpg,Day,77.0
Image00786.jpg,Day,82.0
Image00787.jpg,Day,84.0
Image00788.jpg,Day,89.0
Image00789.jpg,Day,94.0
Image00790.jpg,Day,97.0
Image00791.jpg,Day,98.0
Image00792.jpg,Day,97.0
Image00793.jpg,Day,95.0
Image00795.jpg,Day,91.0
Image00796.jpg,Day,87.0
Image00797.jpg,Day,84.0
Image00798.jpg,Day,84.0
Image00799.jpg,Day,83.0
Image00800.jpg,Day,74.0
Image00801.jpg,Day,75.0
Image00802.jpg,Day,88.0
Image00803.jpg,Day,91.0
Image00804.jpg,Day,90.0
Image00805.jpg,Day,70.0
Image00806.jpg,Day,76.0
Image00807.jpg,Day,81.0
Image00808.jpg,Day,81.0
Image00809.jpg,Day,82.0
Image00810.jpg,Day,85.0
Image00811.jpg,Day,88.0
Image00813.jpg,Day,87.0
Image00814.jpg,Day,87.0
Image00815.jpg,Day,85.0
Image00816.jpg,Day,82.0
Image00817.jpg,Day,77.0
Image00818.jpg,Day,70.0
Image00819.jpg,Twilight,66.0
Image00820.jpg,Night,60.0
Image00821.jpg,Night,59.0
Image00822.jpg,Night,47.0
Image00823.jpg,Night,52.0
Image00824.jpg,Night,58.0
Image00825.jpg,Night,60.0
Image00826.jpg,Night,59.0
Image00827.jpg,Night,47.0
Image00828.jpg,Night,56.0
Image00829.jpg,Night,57.0
Image00831.jpg,Twilight,63.0
Image00832.jpg,Day,70.0
Image00833.jpg,Day,76.0
Image00834.jpg,Day,78.0
Image00835.jpg,Day,80.0
Image00836.jpg,Day,83.0
Image00837.jpg,Day,86.0
Image00838.jpg,Day,87.0
Image00839.jpg,Day,83.0
Image00840.jpg,Day,78.0
Image00841.jpg,Day,75.0
Image00842.jpg,Day,70.0
Image00843.jpg,Twilight,67.0
Image00844.jpg,Night,55.0
Image00845.jpg,Twilight,68.0
Image00846.jpg,Day,72.0
Image00847.jpg,Day,74.0
Image00849.jpg,Night,53.0
Image00850.jpg,Twilight,65.0
Image00851.jpg,Twilight,67.0
Image00852.jpg,Day,74.0
Image00853.jpg,Day,78.0
Image00854.jpg,Day,78.0
Image00855.jpg,Day,79.0
Image00856.jpg,Day,79.0
Image00857.jpg,Day,79.0
Image00858.jpg,Day,83.0
Image00859.jpg,Day,84.0
Image00860.jpg,Day,84.0
Image00861.jpg,Day,84.0
Image00862.jpg,Day,82.0
Image00863.jpg,Day,75.0
Image00864.jpg,Day,74.0
Image00865.jpg,Day,69.0
Image00867.jpg,Day,80.0
Image00868.jpg,Day,84.0
Image00869.jpg,Day,87.0
Image00870.jpg,Day,80.0
Image00871.jpg,Day,71.0
Image00872.jpg,Day,81.0
